id;created_at;merchant_id;valor;n_PARCELAS;Nome_no_Cartao;status;card_id;iso_id;card_brand;DOCUMENTO
2242116;2021-01-12 16:46:07.446+00;5c07d3c04c1ff700070525d6;8618;1;FELIPE lima;in process;2442222222;62;903.0;467381036634
2242117;2021-01-12 16:46:07.489+00;5c07d3c04c1ff700070525d6;3572;1;;REFUNDED;808000008;62;100.0;916.579.279-408
2242114;2021-01-12 16:46:06.635+00;5bf52b10a081190007df61c5;8587;1;Daniel FERREIRA;refunded;1447343414;62;903.0;
2242148;2021-01-12 16:51:18.07+00;5bf52b10a081190007df61c5;9490;1;marcia Gomes Ribeiro;REFUNDED;2522300333;62;456.0;721.566.030-205
2242200;2021-01-12 17:00:43.592+00;5c6f2ff5c8244d00077f51aa;8127;1;Antonio oliveira;PAID;7607670377;62;456.0;712150249-538
2242203;2021-01-12 17:00:45.606+00;5cee9afd753cd00007599fa0;12693;1;;PAID;2232372222;35;456.0;429642189188
2242208;2021-01-12 17:00:56.726+00;5ca49f5a3103f500079f987f;7373;1;CARLOS Silva;PROCESSING;2338382828;62;456.0;280434210485
2242218;2021-01-12 17:01:07.681+00;5cae342104b673000779bfc6;7283;1;Daniel souza;paid;6333333333;62;456.0;974.733.092-824
2242224;2021-01-12 17:04:22.071+00;5be4c4a770f72c0007db496d;119986;5;CARLOS SANTOS;Paid;3544442244;47;903.0;671717347342
2242242;2021-01-12 17:05:41.368+00;5be9c4963b698a00071f48ae;805;1;marcia souza souza;processing;3303333136;9;903.0;570273660391
2242268;2021-01-12 17:06:05.504+00;5c07d3c04c1ff700070525d6;11324;1;Daniel souza;Paid;5005656655;35;100.0;740028334522
2242295;2021-01-12 17:10:45.83+00;5b8d974cdf34570004600c25;16613;1;roberta Gomes;refunded;1010306101;35;456.0;217736283889
2242298;2021-01-12 17:10:50.173+00;5b9687a2c5b1cb000473acd1;18470;1;marcia SANTOS;paid;553252153;35;903.0;
2242309;2021-01-12 17:11:04.848+00;5bf52b10a081190007df61c5;6065;1;Joao Alves de Lima;PROCESSING;5001303055;62;100.0;
2242312;2021-01-12 17:15:03.854+00;5a65fec1d9958900040cbd87;6402;1;;REFUNDED;3023322202;62;100.0;
2242320;2021-01-12 17:15:38.315+00;5cb7978f4800200007529d3f;22910;1;;paid;4333404840;35;456.0;850232201-657
2242332;2021-01-12 17:15:54.465+00;5be1abc251b25c0007560c63;11268;1;Antonio lima Pereira;Paid;7711157777;35;100.0;76833292264
2242368;2021-01-12 17:20:56.094+00;5bbd0e4038c0ba0006c69f5b;10334;1;FELIPE de OLIVEIRA;PROCESSING;3318838388;35;903.0;996.020.795-573
2242371;2021-01-12 17:25:10.328+00;5b913d87d591b70004617a8d;4492;1;antônio Alves FERREIRA;REFUNDED;3245499545;62;456.0;
2242375;2021-01-12 17:25:39.132+00;5bf1d8040c27b100073f7d55;19544;1;ANA lima;paid;808088888;35;456.0;033779220-999
2242380;2021-01-12 17:25:49.589+00;5c1d1b784f886b0007bddd1f;3127;1;roberta Silva FERREIRA;PAID;4504420323;62;100.0;175.584.375-423
2242383;2021-01-12 17:25:52.639+00;5c9cbfafb12c35000757da80;5792;1;roberta souza;PAID;5045544405;62;903.0;780992761-287
2242388;2021-01-12 17:25:54.4+00;5cb7956a4800200007529cfd;1544;1;;PROCESSING;5252558502;9;903.0;137634792-079
2242419;2021-01-12 17:30:48.675+00;5c6f301e79499000070437c9;23925;1;ANA de Lima Alves;refunded;2652116322;35;100.0;
2242440;2021-01-12 17:31:05.535+00;5d1b5046cb6c990007a9a318;6255;1;juliana Ribeiro Gomes;Refused;4584808881;62;100.0;998146727-166
2242516;2021-01-12 17:40:49.299+00;5cb7956a4800200007529cfd;664;1;FELIPE oliveira;paid;4144221442;9;100.0;346737123298
2242527;2021-01-12 17:42:57.458+00;5c0ad227def44d0007276d2a;81192;1;roberta FERREIRA FERREIRA;paid;3999333099;47;903.0;416.660.084-243
2242535;2021-01-12 17:45:29.137+00;5ba3f129382b2900045f22c5;23450;1;marcia Pereira;PAID;2612002010;35;100.0;301532968393
2242547;2021-01-12 17:45:50.204+00;5bf7e7da3451f60007f79128;5313;1;CARLOS lima;Paid;6655866666;62;903.0;263007213-899
2242564;2021-01-12 17:50:09.875+00;5acd2a3c4c491e00047463d4;13909;1;Pedro Silva Alves;REFUNDED;1500111111;35;903.0;522009800-894
2242570;2021-01-12 17:50:46.181+00;5be1a98c7101390008bbd239;7452;1;;PAID;250252553;62;100.0;730068404292
2242636;2021-01-12 18:00:05.045+00;59baad345f2f610004095a86;69356;1;marcia de Lima;refunded;6243401310;47;100.0;645919552859
2242649;2021-01-12 18:01:01.572+00;5ce5748500a2c800081c2091;14634;1;;REFUNDED;1331630331;35;456.0;
2242676;2021-01-12 18:02:07.254+00;5c17bc6367aeb700076d1ee1;10918;1;;PAID;6116664666;35;903.0;269545849126
2242683;2021-01-12 18:02:16.576+00;5c0fe40c15f3dd0007bb3dcd;431;1;;PAID;222222828;9;903.0;595017340806
2242691;2021-01-12 18:04:06.904+00;5ba3f129382b2900045f22c5;14097;1;MARIA de OLIVEIRA Alves;paid;4555445451;35;100.0;200544274-968
2242699;2021-01-12 18:05:24.628+00;5ac6828da93bd20004485d01;13213;1;ANA FERREIRA Ribeiro;refused;4841004381;35;100.0;57374125395
2242702;2021-01-12 18:05:44.752+00;5c19118c9eec4500077a199e;9589;1;marcia Silva;REFUNDED;3333113131;62;456.0;830082530817
2242726;2021-01-12 18:10:08.812+00;5b7f197de1efbc000448eb69;5100;1;juliana Pereira lima;refused;4226361646;62;456.0;636917978-954
2242731;2021-01-12 18:10:42.872+00;5c531390a76d0000073e9e46;7319;1;Antonio de Lima;refused;555606155;62;903.0;287208203564
2242733;2021-01-12 18:10:47.545+00;5bb7b102a1b171000717fab9;4664;1;MARIA de OLIVEIRA;REFUNDED;3244003220;62;100.0;
2242742;2021-01-12 18:10:56.455+00;5c07b00d412f4e00076dc6d6;10125;1;;Paid;1022222002;35;100.0;624.306.210-229
2242748;2021-01-12 18:11:03.646+00;5c0fe2d43694c1000711e0cd;1923;1;;Refused;5500350530;9;903.0;493754602-164
2242752;2021-01-12 18:11:05.197+00;5bb2247f39ec0e000701d9c3;1631;1;ANA de OLIVEIRA;paid;1002412442;9;;515.380.977-198
2242760;2021-01-12 18:11:17.246+00;5ba296a9e73f2a00044a6638;6912;1;;PROCESSING;3447722472;62;456.0;41362509225
2242794;2021-01-12 18:16:00.897+00;5c0fe40c15f3dd0007bb3dcd;3092;1;antônio Rodrigues Alves;Paid;7064470272;62;903.0;576238290-814
2242810;2021-01-12 18:20:10.739+00;5b4fd6069657300004d8aded;644;1;;Paid;4440144444;9;100.0;361042679430
2242835;2021-01-12 18:24:37.66+00;5ac6828da93bd20004485d01;3086;1;Daniel de OLIVEIRA;PROCESSING;4182113153;62;100.0;295.641.082-311
2242883;2021-01-12 18:30:04.884+00;59baad345f2f610004095a86;12128;1;;Refused;2542244251;35;100.0;
2242898;2021-01-12 18:30:40.901+00;5c33976cb9fc4c000790e5c7;1023;1;;refused;5644616145;9;903.0;603191988-346
2242899;2021-01-12 18:30:42.32+00;5c5b5cfbe53eae0007db7e7e;38670;1;;Paid;4456464600;47;100.0;380739980061
2242911;2021-01-12 18:30:54.138+00;5bca167296849700070efe57;7791;1;MARIA SANTOS Pereira;processing;440340143;62;903.0;
2242912;2021-01-12 18:30:58.095+00;5c18173827e1d100074be5e6;18424;1;Daniel lima FERREIRA;PAID;4173714741;35;100.0;
2242913;2021-01-12 18:31:00.802+00;5c952541741fb10007b140af;5628;1;MARIA de OLIVEIRA;in process;205000501;62;456.0;488912037439
2242922;2021-01-12 18:31:08.319+00;5bfffab9f68c010007359846;10339;2;Paulo José oliveira;Refused;3121112213;35;100.0;699920561-995
2242936;2021-01-12 18:35:10.052+00;5c0ad142777b420007923573;3323;1;antônio Silva;Paid;8288882222;62;100.0;513017496225
2242943;2021-01-12 18:35:39.133+00;5c029aaf412f4e00076d3213;26533;1;Paulo José oliveira Silva;REFUNDED;910000090;35;100.0;31013441830
2242976;2021-01-12 18:36:14.918+00;5b993c7dbc32d30004f84e75;5695;1;marcia de Lima;processing;8777287078;62;903.0;886298664612
2242996;2021-01-12 18:40:45.277+00;5c6a99cbb9ebe00007ddda5a;4215;1;Pedro Alves;paid;3338323336;62;456.0;2512150946
2243002;2021-01-12 18:40:56.202+00;5ba15b8fab6fbd0004d70f6a;8363;1;juliana souza FERREIRA;PROCESSING;5999955599;62;903.0;118347018587
2243009;2021-01-12 18:41:00.343+00;5c81750274bf6d0007ebd443;10458;1;marcia de Lima SANTOS;refused;1244442244;35;903.0;300.150.647-243
2243036;2021-01-12 18:45:09.484+00;5be6d400dc13b000071d4b23;12675;1;;Paid;5555511155;35;456.0;324.013.533-925
2243050;2021-01-12 18:45:50.062+00;5c5b5cfbe53eae0007db7e7e;9215;1;Joao FERREIRA Rodrigues;paid;1151353621;62;456.0;598429091336
2243071;2021-01-12 18:50:11.412+00;5bd9cece05e0ce0007f9161a;8396;1;Daniel Alves oliveira;refused;1010191901;62;456.0;
2243081;2021-01-12 18:50:38.397+00;5bffafb0b858b9000760dc2a;2407;1;CARLOS Gomes;refunded;2530541325;9;456.0;690020639552
2243087;2021-01-12 18:50:43.644+00;5b9009aa58eab900046041fd;9501;1;Antonio de Lima;Refused;303033037;62;456.0;810336288574
2241192;2021-01-12 15:25:08.832+00;5c536f062c6bbe0007b54e2f;6055;1;Joao souza;Refused;1117333111;62;456.0;
2241231;2021-01-12 15:25:55.59+00;5cbe00262e269b0007e02909;7721;1;roberta oliveira;PAID;1454451151;62;903.0;878166242912
2241240;2021-01-12 15:25:57.537+00;5bd75f92b7f1da00079e957f;7788;1;;Paid;1660266061;62;456.0;971641413433
2241251;2021-01-12 15:26:02.59+00;5c07d3c04c1ff700070525d6;9124;1;RAFAEL lima SANTOS;Paid;1301000301;62;100.0;
2241263;2021-01-12 15:30:34.735+00;5c0e62cd3d80f700074d68a0;30464;1;Joao oliveira;Refused;1911111104;47;100.0;193841412-904
2241283;2021-01-12 15:30:49.232+00;5c9a30931eccfc0007d73817;10031;1;RAFAEL Rodrigues SANTOS;Refused;2222752527;35;903.0;303301512-270
2241296;2021-01-12 15:35:08.754+00;5afb528566f23b0004f35db7;8218;1;Pedro de OLIVEIRA oliveira;paid;3103000301;62;903.0;870211160-546
2241303;2021-01-12 15:35:09.098+00;5afb528566f23b0004f35db7;1400;1;CARLOS Alves Alves;paid;33052502;9;903.0;069763958-327
2241331;2021-01-12 15:35:46.148+00;5c8184805144ca0007d08532;6094;1;Ana Luísa lima de OLIVEIRA;REFUNDED;5555556556;62;100.0;459486391-915
2241390;2021-01-12 15:40:58.424+00;5c12a3019d52a20007a36142;8020;1;Ana Luísa souza;Refused;4477700404;62;456.0;156555806247
2241391;2021-01-12 15:40:58.656+00;5c47495fd54d8c00074ffc91;10757;1;Ana Luísa de Lima FERREIRA;Paid;4004040440;35;456.0;
2241395;2021-01-12 15:40:59.458+00;5bd2047aaca3f00007127a03;2357;1;juliana SANTOS de OLIVEIRA;PAID;3933444340;9;100.0;072.816.358-725
2241421;2021-01-12 15:45:09.547+00;5c3ddf0c672886000737d98f;475;1;Antonio Pereira;paid;1103211100;9;903.0;847763154-059
2241469;2021-01-12 15:45:54.183+00;5ba296a9e73f2a00044a6638;10134;1;MARIA SANTOS;REFUNDED;6656565166;35;456.0;737070043986
2241471;2021-01-12 15:45:55.319+00;5c07d3c04c1ff700070525d6;9049;1;;PAID;3111211113;62;100.0;334477782347
2241472;2021-01-12 15:45:55.369+00;5c07d3c04c1ff700070525d6;3791;1;Joao SANTOS SANTOS;Paid;4400000044;62;456.0;
2241513;2021-01-12 15:50:47.507+00;5c47294a8d530c00074b4046;8641;1;marcia Pereira souza;REFUNDED;2270122712;62;456.0;599062335-037
2241521;2021-01-12 15:50:50.956+00;5c47495fd54d8c00074ffc91;4458;1;Pedro Gomes;refunded;60000060;62;100.0;868.545.459-874
2241527;2021-01-12 15:50:52.426+00;5bf52b10a081190007df61c5;8692;1;Paulo José SANTOS Ribeiro;Paid;3033434033;62;903.0;939.178.232-226
2241528;2021-01-12 15:50:52.531+00;5ce5735571659f0007964186;3453;1;RAFAEL SANTOS Ribeiro;PROCESSING;1111616511;62;456.0;610017158-372
2241529;2021-01-12 15:50:54.242+00;5c07d3c04c1ff700070525d6;6935;1;;REFUNDED;6633633333;62;100.0;480227672645
2241544;2021-01-12 15:55:08.637+00;5cab7875f0b9770007840513;485;1;marcia Rodrigues;Paid;404004;9;100.0;315.770.240-807
2241603;2021-01-12 16:00:46.981+00;5c193e9949df67000702e018;976;1;;processing;6666663666;9;456.0;
2241604;2021-01-12 16:00:47.074+00;5c1a743e2eb2d7000720563c;8579;1;MARIA de OLIVEIRA;Paid;2444402423;62;456.0;270549538722
2241610;2021-01-12 16:00:50.349+00;5cb7200a365bb100084e06d6;24988;1;antônio Pereira;PAID;5055253530;35;456.0;891063037231
2241638;2021-01-12 16:05:08.845+00;5b228e56f5173d0004d18b3f;5628;1;FELIPE Rodrigues de OLIVEIRA;PAID;2154221452;62;;159779767071
2241657;2021-01-12 16:05:43.302+00;5c1129150142790007c04810;10571;1;;PAID;3030303000;35;100.0;806619614566
2241665;2021-01-12 16:05:49.071+00;5c0a5a7d9fdae10007f3cee3;5028;1;Jéssica oliveira;refunded;7725577553;62;903.0;950679838375
2241678;2021-01-12 16:05:54.091+00;5bf52b10a081190007df61c5;12004;1;;refunded;5833828533;35;456.0;357257028908
2241715;2021-01-12 16:10:38.267+00;5d1209636218330007e96c56;8155;1;Jéssica oliveira;Paid;5055545505;62;903.0;736368079822
2241726;2021-01-12 16:10:42.259+00;5bcf85b1b3d0ba00073f52fd;7238;1;ANA FERREIRA FERREIRA;refunded;506006055;62;903.0;103.003.706-283
2241748;2021-01-12 16:10:50.607+00;5c18fa14cef8f300070d1af7;11859;1;;refunded;170011101;35;100.0;
2241751;2021-01-12 16:10:52.368+00;5bb7b190099f1e00075d4ab6;9102;1;roberta de OLIVEIRA;Paid;5566535635;62;456.0;513.751.900-249
2241786;2021-01-12 16:15:46.646+00;5bd0533c45239900074ed95b;56885;1;ANA de Lima;refunded;4242415215;47;;852217806936
2241788;2021-01-12 16:15:47.163+00;5be9c55a82aac400075a3f45;4211;1;Ana Luísa oliveira;Paid;3222202222;62;100.0;210619292572
2241794;2021-01-12 16:15:52.348+00;5bcf85b1b3d0ba00073f52fd;8046;1;Daniel de OLIVEIRA;refused;4844444448;62;100.0;406209240077
2241806;2021-01-12 16:15:57.186+00;5cae342104b673000779bfc6;5500;1;Ana Luísa oliveira;PROCESSING;144100400;62;456.0;416902309-504
2241815;2021-01-12 16:16:00.4+00;5bf52b10a081190007df61c5;10349;1;;Paid;344044444;35;100.0;864.929.946-113
2241818;2021-01-12 16:16:00.661+00;5c0fbbe23694c1000711c3ac;7888;1;;paid;4114044011;62;100.0;773600447793
2241821;2021-01-12 16:16:01.015+00;5c47495fd54d8c00074ffc91;5048;1;antônio lima;refused;4227744229;62;903.0;485543464745
2241842;2021-01-12 16:20:32.373+00;5c10f6426a04d80007f95691;8434;1;RAFAEL oliveira Ribeiro;refunded;2002711227;62;456.0;864407698377
2241846;2021-01-12 16:20:34.829+00;5c6574d4c8244d00077f108d;5173;1;Ana Luísa Silva Pereira;PAID;4727888887;62;903.0;748426386130
2241857;2021-01-12 16:20:51.198+00;5c4f1f87d8d3ec000762da33;19449;1;RAFAEL de OLIVEIRA Ribeiro;in process;1751030100;35;100.0;178143711-635
2241862;2021-01-12 16:20:53.983+00;5bd0533c45239900074ed95b;51243;1;Daniel de OLIVEIRA;REFUNDED;1818702802;47;;197782683260
2241899;2021-01-12 16:25:55.945+00;5c0686caf9f74b0007d89361;21553;1;MARIA lima;in process;2525732272;35;456.0;56195486667
2241903;2021-01-12 16:25:58.777+00;5c24b9bfa336b000077cdf75;4666;1;roberta souza de OLIVEIRA;PAID;1111177651;62;456.0;958.916.667-716
2241904;2021-01-12 16:25:59.327+00;5c17bc6367aeb700076d1ee1;2622;1;juliana Ribeiro;paid;5450444474;9;456.0;578282416791
2241912;2021-01-12 16:26:02.037+00;5c47294a8d530c00074b4046;10651;1;juliana Ribeiro FERREIRA;PROCESSING;8232332388;35;456.0;199396875372
2241921;2021-01-12 16:26:06.894+00;5c0fbbe23694c1000711c3ac;6579;1;antônio Gomes SANTOS;Refused;3351135333;62;456.0;539488312-096
2241925;2021-01-12 16:26:07.398+00;5ce5735571659f0007964186;5426;1;;Paid;4004364444;62;456.0;034.135.772-393
2241961;2021-01-12 16:30:45.583+00;5c238943a336b000077cb170;6469;1;Antonio oliveira;Paid;222220204;62;903.0;634839566268
2241966;2021-01-12 16:30:48.006+00;5c42a2538b32d60007294d6d;33119;1;Daniel Alves Alves;PAID;5535565535;47;456.0;432.094.575-600
2241970;2021-01-12 16:30:50.605+00;5cae342104b673000779bfc6;3727;1;roberta SANTOS Gomes;PAID;1110001111;62;392.0;933987302903
2241994;2021-01-12 16:35:38.4+00;5c33cb6edc85560007f8e1d3;9394;1;MARIA Rodrigues de Lima;PROCESSING;6444004444;62;903.0;685931880-545
2242002;2021-01-12 16:35:49.967+00;5bf1d8041fc2310007c7365c;5732;1;MARIA Alves Gomes;paid;3464434434;62;100.0;557635955361
2242048;2021-01-12 16:40:38.393+00;5ce57de100a2c800081c20d7;31938;1;marcia Ribeiro;REFUNDED;11003000;47;456.0;
2242056;2021-01-12 16:40:44.31+00;5c879f6b4efccc000780a130;2469;1;Daniel souza;Paid;2242452434;9;100.0;26855865620
2242063;2021-01-12 16:40:49.706+00;5bb7b2dc2a94140007f87d19;6030;1;Ana Luísa SANTOS;REFUNDED;4341433313;62;456.0;057.168.196-441
2242081;2021-01-12 16:41:02.14+00;5c47495fd54d8c00074ffc91;14855;1;RAFAEL de Lima Pereira;paid;4300403;35;456.0;147877294666
2242096;2021-01-12 16:45:50.305+00;5bf010033b7b27000853c8ed;8320;1;CARLOS Ribeiro;refused;444000909;62;903.0;453229892591
2242112;2021-01-12 16:46:03.246+00;5b993c7dbc32d30004f84e75;12030;1;;REFUNDED;1614446441;35;456.0;
2242125;2021-01-12 16:50:45.309+00;5bd8ad4324f7ff0008e9a004;2635;1;;refused;4409004022;9;456.0;728231381-009
2242139;2021-01-12 16:51:11.181+00;5d1b5046cb6c990007a9a318;4988;1;FELIPE Pereira;Refused;2060660000;62;903.0;057.497.125-994
2242141;2021-01-12 16:51:13.874+00;5c07b0592ab7d70007f0a568;10440;1;Ana Luísa FERREIRA Ribeiro;Refused;5725707505;35;456.0;247394452-111
2242260;2021-01-12 17:05:59.954+00;5bcf85b1b3d0ba00073f52fd;8613;1;Jéssica Silva SANTOS;REFUNDED;660000306;62;903.0;927.722.979-726
2242282;2021-01-12 17:10:09.689+00;5d1896df5e531b00070c81a8;10127;1;FELIPE Silva;paid;5155100636;35;903.0;779654112179
2242284;2021-01-12 17:10:09.79+00;5c9521aae5b8f00007b2bd4c;5927;1;ANA Ribeiro;paid;3555553526;62;100.0;954025834362
2242285;2021-01-12 17:10:28.21+00;5b7b354bb83b2e0004fcbc90;6510;1;MARIA oliveira;paid;9011090010;62;100.0;
2242291;2021-01-12 17:10:35.517+00;5c507c9cbb7ba10007aa3bff;2257;1;Pedro Silva souza;refunded;4444799449;9;903.0;452968123-332
2242314;2021-01-12 17:15:09.084+00;5b587657f1a6e800046d7117;10537;1;Ana Luísa Rodrigues souza;refused;511500;35;456.0;559427693044
2242324;2021-01-12 17:15:42.499+00;5c0524f6412f4e00076d468c;10167;1;roberta de OLIVEIRA FERREIRA;REFUNDED;2242790004;35;456.0;907526050-657
2242333;2021-01-12 17:15:56.02+00;5c98d489a5e8e10007dacb41;12361;1;roberta de Lima;refused;650550205;35;100.0;138.187.948-524
2242422;2021-01-12 17:30:50.581+00;5b9687dd5678f10004822418;5760;1;Jéssica de OLIVEIRA lima;PROCESSING;2331617273;62;100.0;447569317-887
2242423;2021-01-12 17:30:50.939+00;5bae33000cb37a00075f3af2;1835;1;FELIPE Alves;Paid;5224554228;9;456.0;
2242433;2021-01-12 17:30:59.949+00;5d1209636218330007e96c56;7482;1;Jéssica lima Ribeiro;PAID;6000266642;62;903.0;787460327991
2242469;2021-01-12 17:35:53.105+00;5be9dc0a00fbdb00076ee17a;10772;2;Ana Luísa Rodrigues;paid;1660336066;35;100.0;992011041-300
2242495;2021-01-12 17:40:24.092+00;5c1a7be70247de000748cc7f;4082;1;Antonio souza;refused;6636666666;62;100.0;258437626-400
2242501;2021-01-12 17:40:29.594+00;5bb7b23839ec0e0007020217;4280;1;Daniel SANTOS;Refused;2283323322;62;100.0;481.307.381-343
2242502;2021-01-12 17:40:31.859+00;5c0566c7f9f74b0007d82d6a;8171;1;FELIPE lima de Lima;in process;1711221111;62;903.0;
2242538;2021-01-12 17:45:35.436+00;5bffdd102e47320007da4dbb;19816;1;Daniel Silva FERREIRA;in process;2214221626;35;903.0;892.216.669-049
2242554;2021-01-12 17:45:54.241+00;5c11190b0142790007c0462c;16191;1;Ana Luísa FERREIRA Alves;Paid;3603326262;35;456.0;117591945428
2242566;2021-01-12 17:50:36.681+00;5bf7dc703451f60007f7903b;13684;1;CARLOS souza;PAID;6666666666;35;100.0;005.753.884-599
2242580;2021-01-12 17:51:05.441+00;5b8d3a81a0c59e00041b5755;6315;1;CARLOS de Lima;refunded;4664336634;62;100.0;982580452314
2242602;2021-01-12 17:55:43.286+00;5c07b18e2ab7d70007f0a6d9;4816;1;Daniel Ribeiro;in process;6462266662;62;903.0;
2242630;2021-01-12 17:56:11.837+00;5c13985dfb719a0007c9c4c6;7577;1;Paulo José de OLIVEIRA lima;Paid;3252335303;62;456.0;
2242642;2021-01-12 18:00:44.641+00;5c04faaa412f4e00076d3c8b;2102;1;Jéssica Rodrigues de OLIVEIRA;PAID;2262522225;9;100.0;038.247.101-918
2242653;2021-01-12 18:01:11.022+00;5bfd61ac8500eb00078d0224;7718;1;;refused;1331333111;62;100.0;740591878011
2242662;2021-01-12 18:01:41.464+00;5bd06430ab9e970007bc5c71;5411;1;Paulo José lima;PROCESSING;4144066442;62;456.0;
2242689;2021-01-12 18:02:24.542+00;5c10fa906a04d80007f95702;6905;1;juliana FERREIRA Alves;PAID;2042240434;62;100.0;408.329.836-758
2242711;2021-01-12 18:06:07.368+00;5c12412b3f2ce100082ed800;6202;1;Jéssica FERREIRA;refused;3266406066;62;903.0;640992391-763
2242722;2021-01-12 18:10:03.4+00;59f8dabcdd2b4300048c2f23;3322;1;Paulo José Silva;paid;4341414111;62;100.0;685069594-136
2242723;2021-01-12 18:10:03.421+00;5bad27b0c50bbe0007aba831;4775;1;CARLOS Ribeiro;REFUNDED;2166235665;62;100.0;287862238-541
2242732;2021-01-12 18:10:44.454+00;5c9cbfae356b8600073587f6;20524;1;Daniel FERREIRA de OLIVEIRA;refunded;313301;35;456.0;375762517879
2242768;2021-01-12 18:15:22.108+00;5b6dd63db7715a00042925c8;8867;1;antônio Pereira;refused;2535555225;62;903.0;66303121195
2242772;2021-01-12 18:15:29.566+00;5c42a05ebb7ba10007aa26c6;5881;1;;paid;233323;62;100.0;274129739838
2242796;2021-01-12 18:16:03.557+00;5ba296a9e73f2a00044a6638;6085;1;;paid;3550551150;62;456.0;
2242826;2021-01-12 18:20:53.727+00;5bcf8ba1088b780007bcde8b;19718;1;antônio de Lima;Paid;2227020112;35;456.0;746740674584
2242839;2021-01-12 18:25:09.163+00;5c534ca92c6bbe0007b54dca;287;1;juliana Gomes;PROCESSING;9999909999;9;857.0;940102423645
2242841;2021-01-12 18:25:09.261+00;5d161b2af72a28000703a29f;5985;1;;paid;3525115151;62;903.0;521973938536
2242842;2021-01-12 18:25:09.309+00;5d150d858fd95b0007f40753;16362;1;Pedro FERREIRA;PAID;5000111611;35;456.0;764.953.867-122
2242858;2021-01-12 18:26:00.102+00;5bca32cec817a3000763f891;18349;1;FELIPE Rodrigues;paid;2888588888;35;100.0;556.719.192-203
2242861;2021-01-12 18:26:04.088+00;5c0a56ea9fdae10007f3ce42;3406;1;ANA FERREIRA souza;Paid;777702277;62;100.0;279328556-883
2242893;2021-01-12 18:30:11.509+00;5a7cf111e42a540004d1193c;9527;1;roberta lima;refused;2202727772;62;456.0;786190820-920
2242897;2021-01-12 18:30:39.584+00;5c18f311c8178e00075df824;6699;1;FELIPE Rodrigues Alves;refused;3770020003;62;100.0;422908089411
2242907;2021-01-12 18:30:51.206+00;5c507846575e5d0007b49832;4580;1;Ana Luísa Rodrigues Gomes;Refused;4161110113;62;100.0;996740294-725
2242916;2021-01-12 18:31:04.732+00;5bcf885c109dd200079d60ac;7528;1;marcia Gomes Pereira;PAID;2225222222;62;456.0;830970819-699
2242921;2021-01-12 18:31:06.79+00;5bd0db836d81080007a5e7b0;21247;1;Pedro SANTOS;Paid;60601666;35;100.0;315014126452
2242926;2021-01-12 18:31:15.562+00;5c193ef0ca90a40007c761cd;9300;1;FELIPE FERREIRA Ribeiro;PAID;6666702476;62;456.0;027.711.865-969
2242931;2021-01-12 18:34:16.723+00;5bea928f3b698a00071f7edc;46503;1;antônio souza SANTOS;PROCESSING;402449542F;47;456.0;633.470.444-618
2242937;2021-01-12 18:35:10.092+00;5c0ad142777b420007923573;6144;1;Ana Luísa lima oliveira;refused;1550108350;62;903.0;
2242944;2021-01-12 18:35:41.888+00;5c24e9982aa0d10007d50cd0;22740;1;;refunded;3332338322;35;456.0;410.278.786-853
2242946;2021-01-12 18:35:44.908+00;5c9b766dbf11ee0007e4d897;14247;1;Paulo José souza;Paid;4777727227;35;903.0;152395950053
2242989;2021-01-12 18:40:15.682+00;59b6d55e3dcc110004b8636c;11688;1;Antonio Rodrigues;in process;6066066060;35;100.0;796485933056
2242990;2021-01-12 18:40:36.987+00;5b9badb265caf3000417a9f4;14939;1;Ana Luísa de OLIVEIRA;in process;1540005154;35;100.0;834087240-001
2243042;2021-01-12 18:45:38.751+00;5c145b2bfb719a0007ca038f;23220;1;antônio SANTOS oliveira;refused;2422822824;35;903.0;
2243084;2021-01-12 18:50:40.187+00;5c129d9d44d5110007954f6f;8832;1;juliana SANTOS;PROCESSING;1111113111;62;903.0;5284799428
2242131;2021-01-12 16:50:54.183+00;5bc4ebf8014822000725f8d2;48124;5;Jéssica de Lima de OLIVEIRA;refused;3333663333;47;100.0;717.426.813-438
2242137;2021-01-12 16:51:06.785+00;5bb7b2dc2a94140007f87d19;9438;1;;refused;9929121222;62;100.0;416360088486
2242140;2021-01-12 16:51:12.823+00;5c75a3218db31e000711b73d;8118;1;Daniel de OLIVEIRA Alves;paid;3100411111;62;903.0;302606612194
2242145;2021-01-12 16:51:17.118+00;5c9b78b5cc62a70007a38406;7857;1;Joao Silva;processing;2232334334;62;100.0;
2242160;2021-01-12 16:55:48.052+00;5b73271bcbbfe900049098d8;11185;1;ANA de OLIVEIRA;Paid;4207437562;35;100.0;987.040.632-557
2242189;2021-01-12 17:00:08.967+00;5b913d87d591b70004617a8d;13227;1;Jéssica de Lima;PAID;1144020110;35;456.0;498259245716
2242190;2021-01-12 17:00:08.987+00;5d237a14da54f30007fb8f64;11706;1;MARIA de Lima de OLIVEIRA;PAID;5550555505;35;456.0;387204018702
2242250;2021-01-12 17:05:47.091+00;5bb2247f39ec0e000701d9c3;11451;1;Ana Luísa de OLIVEIRA;processing;4424444444;35;;79391626366
2242262;2021-01-12 17:06:00.259+00;5c75a3218db31e000711b73d;1998;1;Pedro lima de Lima;Refused;377600303;9;903.0;
2242311;2021-01-12 17:13:48.835+00;5beabcec82aac400075a7384;59236;2;Pedro Rodrigues souza;paid;2222222222;47;100.0;442779553-342
